ESPECIE ARBUSTO,ALTURA,TIPOLOGÍA,UG,BARRIO,,DISTRITO,ELEMENTO,FECHAPLANT,CMARRAS,X,Y
Agave americana,13,Parque Periurbano,Parque Infanta Elena,"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES",,Este-Alcosa-Torreblanca,Arbusto,,0,"24,028,240","414,230,294"
Agave americana,17,Parque Periurbano,Parque Infanta Elena,"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES",,Este-Alcosa-Torreblanca,Arbusto,,0,"24,007,320","414,311,751"
Agave americana,18,Parque Periurbano,Parque Infanta Elena,"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES",,Este-Alcosa-Torreblanca,Arbusto,,0,"24,007,560","414,311,956"
Agave americana,16,Parque Periurbano,Parque Infanta Elena,"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES",,Este-Alcosa-Torreblanca,Arbusto,,0,"24,007,326","414,311,964"
Agave americana,14,Parque Periurbano,Parque Infanta Elena,"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES",,Este-Alcosa-Torreblanca,Arbusto,,0,"24,007,775","414,312,005"
Agave americana,19,Parque Periurbano,Parque Infanta Elena,"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES",,Este-Alcosa-Torreblanca,Arbusto,,0,"24,027,890","414,232,621"
Agave americana,08,Parque Periurbano,Parque Infanta Elena,"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES",,Este-Alcosa-Torreblanca,Arbusto,,0,"24,007,672","414,311,803"
Agave americana,19,Parque Periurbano,Parque Infanta Elena,"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES",,Este-Alcosa-Torreblanca,Arbusto,,0,"24,028,116","414,234,328"
Agave americana,10,Parque Urbano,"URBANIZACIóN P-7 (PINO MONTANO),
PARQUE",BARRIADA PINO MONTANO,,Norte,Arbusto,,0,"23,703,613","414,626,314"
Agave americana,10,Parque Urbano,"URBANIZACIóN P-7 (PINO MONTANO),
PARQUE",BARRIADA PINO MONTANO,,Norte,Arbusto,,0,"23,704,117","414,626,432"
Agave americana,09,Parque Urbano,"URBANIZACIóN P-7 (PINO MONTANO),
PARQUE",BARRIADA PINO MONTANO,,Norte,Arbusto,,0,"23,704,430","414,625,897"
Agave americana,15,Medianas y Glorietas,Z.V. Glorieta Menacho López y próxima,PALMETE,,Cerro-Amate,Arbusto,,0,"23,943,553","414,049,710"
Agave americana,16,,Z.V. Jardines de Hércules,BELLAVISTA,,Bellavista-La Palmera,Arbusto,,0,"23,712,040","413,578,607"
Agave americana,10,,Z.V. Jardines de Hércules,BELLAVISTA,,Bellavista-La Palmera,Arbusto,,0,"23,708,923","413,583,121"
Agave americana,10,,Z.V. Jardines de Hércules,BELLAVISTA,,Bellavista-La Palmera,Arbusto,,0,"23,709,030","413,582,595"
Agave americana,25,Arbolado Viario,VILLAS DE CUBA (LAS),SANTA CLARA,,San Pablo-Santa Justa,Arbusto,,0,"23,848,812","414,396,333"
Agave americana,12,,,SANTA CLARA,,San Pablo-Santa Justa,Arbusto,,0,"23,850,109","414,375,407"
ESPECIE ARBUSTO,ALTURA,TIPOLOGÍA,UG,BARRIO,,DISTRITO,ELEMENTO,FECHAPLANT,CMARRAS,X,Y
Agave americana,12,Arbolado Viario,FRAY MARCOS DE NIZA,SANTA CLARA,,San Pablo-Santa Justa,Arbusto,,0,"23,849,474","414,366,797"
Agave americana,10,Plaza o Jardín,CARABELA SANTA MARIA,SANTA CLARA,,San Pablo-Santa Justa,Arbusto,,0,"23,857,686","414,366,551"
Agave americana,25,Parque Urbano,Parque Miraflores I,AEROPUERTO VIEJO,,Norte,Arbusto,,0,"23,784,062","414,483,788"
Agave americana,20,Parque Urbano,Parque Miraflores I,AEROPUERTO VIEJO,,Norte,Arbusto,,0,"23,783,575","414,483,808"
Agave americana,30,Parque Urbano,Parque Miraflores I,AEROPUERTO VIEJO,,Norte,Arbusto,,0,"23,783,023","414,483,847"
Agave americana,20,Parque Urbano,Parque Miraflores I,AEROPUERTO VIEJO,,Norte,Arbusto,,0,"23,782,707","414,483,874"
Agave americana,20,Parque Urbano,Parque Miraflores I,AEROPUERTO VIEJO,,Norte,Arbusto,,0,"23,781,885","414,484,400"
Agave americana,20,Parque Urbano,Parque Miraflores I,AEROPUERTO VIEJO,,Norte,Arbusto,,0,"23,782,365","414,484,400"
Agave americana,20,Parque Urbano,Parque Miraflores I,AEROPUERTO VIEJO,,Norte,Arbusto,,0,"23,782,957","414,484,354"
Agave americana,02,Parque Urbano,Parque Miraflores I,AEROPUERTO VIEJO,,Norte,Arbusto,,0,"23,783,523","414,484,275"
Agave americana,20,Parque Urbano,Parque Miraflores I,EL GORDILLO,,Norte,Arbusto,,0,"23,798,250","414,505,310"
Agave americana,11,Plaza o Jardín,ISLETA CALLE BOGOTA,TABLADILLA-LA ESTRELLA,,Sur,Arbusto,,0,"23,627,315","413,999,306"
Agave americana,17,Plaza o Jardín,ISLETA CALLE BOGOTA,TIRO DE LINEA-SANTA GENOVEVA,,Sur,Arbusto,,0,"23,629,612","414,000,546"
Agave attenuata,05,Arbolado Viario,DON JUAN,SANTA CLARA,,San Pablo-Santa Justa,Arbusto,,0,"23,885,276","414,373,247"
Agave attenuata,06,Plaza o Jardín,"DE ZOCODOVER, JARDINES PLAZA",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,139,815","414,427,670"
Agave attenuata,10,Plaza o Jardín,"DE ZOCODOVER, JARDINES PLAZA",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,139,672","414,427,382"
Agave attenuata,05,Plaza o Jardín,"DE ZOCODOVER, JARDINES PLAZA",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,139,171","414,427,637"
Agave ferox,05,Parque Periurbano,JARDIN AMERICANO,TRIANA OESTE,,Triana,Arbusto,,0,"23,396,927","414,326,792"
Agave ferox,05,Parque Periurbano,JARDIN AMERICANO,TRIANA OESTE,,Triana,Arbusto,,0,"23,398,358","414,327,902"
Agave ferox,10,Parque Periurbano,JARDIN AMERICANO,TRIANA OESTE,,Triana,Arbusto,,0,"23,398,229","414,328,114"
Agave ferox,06,Parque Periurbano,JARDIN AMERICANO,TRIANA OESTE,,Triana,Arbusto,,0,"23,396,627","414,328,315"
Agave ferox,05,Parque Periurbano,JARDIN AMERICANO,TRIANA OESTE,,Triana,Arbusto,,0,"23,398,394","414,327,752"
Agave ferox,05,Parque Periurbano,JARDIN AMERICANO,TRIANA OESTE,,Triana,Arbusto,,0,"23,397,087","414,326,955"
Agave ferox,03,Parque Periurbano,JARDIN AMERICANO,TRIANA OESTE,,Triana,Arbusto,,0,"23,396,839","414,327,517"
Agave ferox,03,Parque Periurbano,JARDIN AMERICANO,TRIANA OESTE,,Triana,Arbusto,,0,"23,396,598","414,327,258"
Agave ferox,19,Medianas y Glorietas,Avenida Expo 92,TRIANA OESTE,,Triana,Arbusto,,0,"23,321,907","414,234,129"
Agave ferox,05,Parque Periurbano,JARDIN AMERICANO,TRIANA OESTE,,Triana,Arbusto,,0,"23,397,158","414,327,525"
Agave ferox,05,Parque Periurbano,JARDIN AMERICANO,TRIANA OESTE,,Triana,Arbusto,,0,"23,397,314","414,327,579"
Agave sp,09,Medianas y Glorietas,Avenida Expo 92,TRIANA OESTE,,Triana,Arbusto,,0,"23,321,207","414,236,893"
Agave sp,09,Medianas y Glorietas,Avenida Expo 92,TRIANA OESTE,,Triana,Arbusto,,0,"23,321,152","414,237,004"
Agave sp,14,Medianas y Glorietas,Avenida Expo 92,TRIANA OESTE,,Triana,Arbusto,,0,"23,321,450","414,233,870"
Agave sp,20,Parque Periurbano,JARDIN AMERICANO,TRIANA OESTE,,Triana,Arbusto,,0,"23,396,625","414,328,249"
Agave sp,13,Plaza o Jardín,PZ BEETHOVEN,CRUZ ROJA-CAPUCHINOS,,Macarena,Arbusto,,0,"23,635,631","414,358,468"
Agave sp,09,Plaza o Jardín,PZ BEETHOVEN,CRUZ ROJA-CAPUCHINOS,,Macarena,Arbusto,,0,"23,636,120","414,359,196"
ESPECIE ARBUSTO,ALTURA,TIPOLOGÍA,UG,BARRIO,,DISTRITO,ELEMENTO,FECHAPLANT,CMARRAS,X,Y
Agave sp,03,Arbolado Viario,BELLAVISTA,BELLAVISTA,,Bellavista-La Palmera,Arbusto,,0,"23,693,614","413,445,975"
Agave sp,17,Arbolado Viario,FLOTA DE INDIAS,LOS REMEDIOS,,Los Remedios,Arbusto,,0,"23,423,553","414,030,033"
Agave sp,16,Jardinería Asociada a Viario,VIRGEN DE ROBLEDO,LOS REMEDIOS,,Los Remedios,Arbusto,,0,"23,482,851","414,058,785"
Agave sp,15,Jardinería Asociada a Viario,VIRGEN DE ROBLEDO,LOS REMEDIOS,,Los Remedios,Arbusto,,0,"23,482,949","414,058,928"
Agave sp,10,Parque Urbano,Parque Miraflores I,LAS ALMENAS,,Norte,Arbusto,,0,"23,774,608","414,494,290"
Agave sp,,Parque Urbano,Parque Miraflores I,LAS ALMENAS,,Norte,Arbusto,,0,"23,774,188","414,494,173"
Agave sp,08,Parque Urbano,Parque Miraflores I,LAS ALMENAS,,Norte,Arbusto,,0,"23,774,171","414,494,387"
Agave sp,05,Parque Urbano,Parque Miraflores I,LAS ALMENAS,,Norte,Arbusto,,0,"23,774,037","414,496,147"
Agave sp,06,Parque Urbano,Parque Miraflores I,LAS ALMENAS,,Norte,Arbusto,,0,"23,773,905","414,496,494"
Agave sp,07,Parque Urbano,Parque Miraflores I,LAS ALMENAS,,Norte,Arbusto,,0,"23,773,823","414,496,899"
Agave sp,05,Parque Urbano,Parque Miraflores I,LAS ALMENAS,,Norte,Arbusto,,0,"23,773,575","414,498,481"
Agave sp,04,Parque Urbano,Parque Miraflores I,LAS ALMENAS,,Norte,Arbusto,,0,"23,773,141","414,499,406"
Agave sp,05,Parque Urbano,Parque Miraflores I,LAS ALMENAS,,Norte,Arbusto,,0,"23,773,307","414,499,791"
Agave sp,,Parque Urbano,Parque Miraflores I,AEROPUERTO VIEJO,,Norte,Arbusto,,0,"23,767,068","414,484,318"
Agave sp,04,Arbolado Viario,EDUARDO DATO,SAN BERNARDO,,Nervión,Arbusto,,0,"23,608,282","414,166,285"
Agave sp,04,Arbolado Viario,EDUARDO DATO,SAN BERNARDO,,Nervión,Arbusto,,0,"23,608,282","414,166,133"
Agave sp,04,Arbolado Viario,EDUARDO DATO,SAN BERNARDO,,Nervión,Arbusto,,0,"23,608,099","414,166,194"
Agave sp,04,Arbolado Viario,EDUARDO DATO,SAN BERNARDO,,Nervión,Arbusto,,0,"23,608,404","414,166,179"
Agave sp,04,Arbolado Viario,EDUARDO DATO,SAN BERNARDO,,Nervión,Arbusto,,0,"23,608,495","414,166,300"
Agave sp,20,Plaza o Jardín,PUEBLO PALESTINO JARDINES PLAZA,LOS PRINCIPES-LA FONTANILLA,,Macarena,Arbusto,,0,"23,649,004","414,457,921"
Agave sp,15,Plaza o Jardín,PUEBLO PALESTINO JARDINES PLAZA,LOS PRINCIPES-LA FONTANILLA,,Macarena,Arbusto,,0,"23,649,134","414,458,068"
Agave sp,11,Plaza o Jardín,"DE ORIENTE, JARDINES PLAZA",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,120,005","414,456,368"
Ailanthus altissima,20,Parque Periurbano,Parque San Jerónimo I y II,LA BACHILLERA,,Norte,Arbusto,,0,"23,540,364","414,632,094"
"Alocasia
macrorrhiza",08,Plaza o Jardín,"DE ZOCODOVER, JARDINES PLAZA",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,131,985","414,430,091"
"Alocasia
macrorrhiza",10,Arbolado Viario,DOCTOR ANTONIO CORTÉS LLADó,HUERTA DE LA SALUD,,Sur,Arbusto,,0,"23,600,252","414,092,684"
Aloe arborescens,,,"CALLE RUBI, JARDINES PLAZA",LAS AVENIDAS,,Macarena,Arbusto,,0,"23,575,467","414,472,961"
Aloe arborescens,,,"CALLE RUBI, JARDINES PLAZA",LAS AVENIDAS,,Macarena,Arbusto,,0,"23,574,864","414,472,225"
Aloe arborescens,,,"CALLE RUBI, JARDINES PLAZA",LAS AVENIDAS,,Macarena,Arbusto,,0,"23,575,185","414,472,482"
Aloe arborescens,,Plaza o Jardín,PZ BEETHOVEN,CRUZ ROJA-CAPUCHINOS,,Macarena,Arbusto,,0,"23,634,265","414,357,371"
Aloe arborescens,20,Jardinería Asociada a Viario,Z.V. Dr. Pedro de Castro,HUERTA DE LA SALUD,,Sur,Arbusto,,0,"23,608,949","414,088,008"
Aloe arborescens,15,Jardinería Asociada a Viario,Z.V. Dr. Pedro de Castro,HUERTA DE LA SALUD,,Sur,Arbusto,,0,"23,610,918","414,084,046"
Aloe arborescens,14,Jardinería Asociada a Viario,Z.V. Dr. Pedro de Castro,HUERTA DE LA SALUD,,Sur,Arbusto,,0,"23,611,002","414,084,192"
Aloe arborescens,10,Jardinería Asociada a Viario,Z.V. Dr. Pedro de Castro,HUERTA DE LA SALUD,,Sur,Arbusto,,0,"23,610,245","414,084,536"
Aloe arborescens,23,Arbolado Viario,EFESO,SAN PABLO A Y B,,San Pablo-Santa Justa,Arbusto,,0,"23,768,105","414,272,481"
ESPECIE ARBUSTO,ALTURA,TIPOLOGÍA,UG,BARRIO,,DISTRITO,ELEMENTO,FECHAPLANT,CMARRAS,X,Y
Aloe arborescens,10,Arbolado Viario,FIDELIO,SANTA CLARA,,San Pablo-Santa Justa,Arbusto,,0,"23,901,451","414,375,050"
Aloe arborescens,05,Plaza o Jardín,Z.V. Jardín Rafael García Miguel,LA PLATA,,Cerro-Amate,Arbusto,,0,"23,930,770","414,004,405"
Aloe ferox,08,Plaza o Jardín,"DE ZOCODOVER, JARDINES PLAZA",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,140,399","414,426,130"
Aloe ferox,14,Parque Periurbano,JARDIN AMERICANO,TRIANA OESTE,,Triana,Arbusto,,0,"23,398,794","414,328,813"
Aloe ferox,10,Parque Periurbano,JARDIN AMERICANO,TRIANA OESTE,,Triana,Arbusto,,0,"23,401,755","414,335,831"
Aloe ferox,03,,RUPERTO CHAPI GLORIETA,EL CERRO,,Cerro-Amate,Arbusto,,0,"23,783,356","414,076,309"
Aloe sp,09,Plaza o Jardín,"LOS LUCEROS, JARDINES PLAZA",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,092,758","414,422,220"
Aloe sp,05,Plaza o Jardín,"DE LAS TENDILLAS, JARDINES PLAZA",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,130,288","414,408,610"
Aloe sp,17,Plaza o Jardín,Z.V. Parterres Gran Plaza,NERVION,,Nervión,Arbusto,,0,"23,732,426","414,136,642"
Aloe sp,17,Plaza o Jardín,Z.V. Parterres Gran Plaza,NERVION,,Nervión,Arbusto,,0,"23,732,390","414,136,363"
Aloe sp,11,Plaza o Jardín,SUEÑO DEL PATRICIO,SAN PABLO A Y B,,San Pablo-Santa Justa,Arbusto,,0,"23,745,294","414,278,387"
Aloe sp,11,Arbolado Viario,AUTOMOCION,AEROPUERTO VIEJO,,Norte,Arbusto,,0,"23,865,870","414,420,207"
Aloe sp,03,Arbolado Viario,DOCTOR ANTONIO CORTÉS LLADó,HUERTA DE LA SALUD,,Sur,Arbusto,,0,"23,599,952","414,091,978"
Aloe sp,10,Plaza o Jardín,Z.V. Alcalde Isacio Contreras,LA FLORIDA,,Nervión,Arbusto,,0,"23,579,977","414,192,370"
Aloe sp,06,Plaza o Jardín,"DE LAS MONJAS, JARDINES PLAZA",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,123,315","414,425,644"
Aloe sp,08,Plaza o Jardín,"DE LAS TENDILLAS, JARDINES PLAZA",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,136,774","414,409,394"
Aloe sp,08,Plaza o Jardín,"DE LAS TENDILLAS, JARDINES PLAZA",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,136,813","414,409,517"
Aloe sp,08,Plaza o Jardín,"DE LAS TENDILLAS, JARDINES PLAZA",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,136,900","414,409,417"
Aloe sp,05,Plaza o Jardín,"DE GOMILA, JARDINES PLAZA",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,091,830","414,402,504"
Aloe sp,04,Plaza o Jardín,"DE GOMILA, JARDINES PLAZA",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,085,822","414,414,968"
Aloe sp,00,Plaza o Jardín,"DE GOMILA, JARDINES PLAZA",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,087,305","414,414,691"
Aloe sp,00,Plaza o Jardín,"DE GOMILA, JARDINES PLAZA",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,087,497","414,414,560"
Aloe sp,05,Plaza o Jardín,"DE GOMILA, JARDINES PLAZA",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,086,791","414,416,263"
Aloe sp,05,Plaza o Jardín,"DE GOMILA, JARDINES PLAZA",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,091,514","414,402,665"
Aloe sp,10,Plaza o Jardín,"DE GOMILA, JARDINES PLAZA",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,084,819","414,406,895"
Aloe sp,07,Plaza o Jardín,"LOS LUCEROS, JARDINES PLAZA",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,093,216","414,420,112"
Aloe sp,10,Plaza o Jardín,"LOS LUCEROS, JARDINES PLAZA",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,094,112","414,425,442"
Aloe sp,06,Plaza o Jardín,"CIUDAD DE ALDAYA, JARDINES PLAZA",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,109,514","414,429,936"
Aloe sp,15,Plaza o Jardín,"DEL COLLAO, JARDINES PLAZA",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,106,585","414,431,553"
Aloe sp,15,Plaza o Jardín,"DEL COLLAO, JARDINES PLAZA",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,100,820","414,437,099"
Aloe sp,15,Plaza o Jardín,"DEL COLLAO, JARDINES PLAZA",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,100,694","414,436,783"
Aloe sp,13,Plaza o Jardín,"DEL COLLAO, JARDINES PLAZA",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,100,200","414,434,362"
Aloe sp,16,Plaza o Jardín,"DEL COLLAO, JARDINES PLAZA",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,099,627","414,433,349"
Aloe sp,05,Plaza o Jardín,"CIUDAD DE ALDAYA, JARDINES PLAZA",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,105,605","414,422,312"
ESPECIE ARBUSTO,ALTURA,TIPOLOGÍA,UG,BARRIO,,DISTRITO,ELEMENTO,FECHAPLANT,CMARRAS,X,Y
Aloe sp,06,Plaza o Jardín,"CIUDAD DE ALDAYA, JARDINES PLAZA",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,106,292","414,423,722"
Aloe sp,09,Plaza o Jardín,"LOS LUCEROS, JARDINES PLAZA",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,092,926","414,421,863"
Aloe sp,06,Plaza o Jardín,"DEL COLLAO, JARDINES PLAZA",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,105,635","414,430,125"
Aloe sp,05,Plaza o Jardín,"DEL COLLAO, JARDINES PLAZA",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,103,254","414,429,664"
Aloe sp,04,Plaza o Jardín,"DEL COLLAO, JARDINES PLAZA",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,102,806","414,429,883"
Aloe sp,07,Plaza o Jardín,"DEL REY AURELIO, JARDINES PLAZA",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,167,656","414,414,552"
Aloe sp,03,Plaza o Jardín,"DEL REY AURELIO, JARDINES PLAZA",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,167,242","414,417,389"
Aloe sp,07,Plaza o Jardín,"DEL REY AURELIO, JARDINES PLAZA",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,166,501","414,422,471"
Aloe sp,10,Plaza o Jardín,"DE ORIENTE, JARDINES PLAZA",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,109,098","414,455,821"
Aloe sp,04,Plaza o Jardín,"DEL REY AURELIO, JARDINES PLAZA",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,161,044","414,414,866"
Aloe sp,07,Plaza o Jardín,"DEL REY AURELIO, JARDINES PLAZA",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,168,267","414,414,702"
Aloe sp,04,Plaza o Jardín,"DE ZOCODOVER, JARDINES PLAZA",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,132,372","414,429,626"
Aloe sp,07,Plaza o Jardín,"DE ZOCODOVER, JARDINES PLAZA",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,132,657","414,429,590"
Aloe sp,08,Plaza o Jardín,"DE ZOCODOVER, JARDINES PLAZA",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,135,633","414,435,747"
Aloe sp,10,Plaza o Jardín,"BIB RAMBLA, PLAZA",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,113,924","414,393,946"
Aloe sp,07,Plaza o Jardín,"ENCINA DEL REY, JARDINES PLAZA",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,146,807","414,422,974"
Aloe sp,07,Plaza o Jardín,"ENCINA DEL REY, JARDINES PLAZA",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,147,523","414,424,481"
Aloe sp,07,Plaza o Jardín,"ENCINA DEL REY, JARDINES PLAZA",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,147,089","414,424,281"
Aloe sp,07,Plaza o Jardín,"ENCINA DEL REY, JARDINES PLAZA",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,147,284","414,423,946"
Aloe sp,07,Plaza o Jardín,"ENCINA DEL REY, JARDINES PLAZA",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,155,544","414,418,761"
Aloe sp,07,Plaza o Jardín,"ENCINA DEL REY, JARDINES PLAZA",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,149,683","414,425,613"
Aloe vera,06,,,LOS REMEDIOS,,Los Remedios,Arbusto,,0,"23,394,355","414,035,373"
Aloe vera,05,,,LOS REMEDIOS,,Los Remedios,Arbusto,,0,"23,393,281","414,035,534"
Aloe vera,05,Parque o Jardín Histórico,Jardín de las Delicias,EL PRADO-PARQUE MARIA LUISA,,Sur,Arbusto,,0,"23,520,170","414,036,615"
Aloe vera,06,Plaza o Jardín,"DEL COLLAO, JARDINES PLAZA",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,098,708","414,430,956"
Aloe vera,,Plaza o Jardín,"Z.V. Jardines Plaza Poeta Miguel
Hernández (C/Estoril)",ROCHELAMBERT,,Cerro-Amate,Arbusto,,0,"23,817,243","414,031,756"
Aloe vera,08,Parque Periurbano,Parque Vega de Triana,TRIANA OESTE,,Triana,Arbusto,,0,"23,269,384","414,050,432"
Aloe vera,05,Parque Periurbano,Parque Vega de Triana,TRIANA OESTE,,Triana,Arbusto,,0,"23,247,336","414,054,676"
Aloe vera,05,Parque Periurbano,Parque Vega de Triana,TRIANA OESTE,,Triana,Arbusto,,0,"23,247,883","414,054,315"
Aloe vera,04,Parque Periurbano,Parque Vega de Triana,TRIANA OESTE,,Triana,Arbusto,,0,"23,268,765","414,050,795"
Aloe vera,05,Parque Periurbano,Parque Vega de Triana,TRIANA OESTE,,Triana,Arbusto,,0,"23,268,802","414,050,463"
Aloe vera,07,Parque Periurbano,Parque Vega de Triana,TRIANA OESTE,,Triana,Arbusto,,0,"23,268,442","414,050,735"
Aloe vera,05,Parque Periurbano,Parque Vega de Triana,TRIANA OESTE,,Triana,Arbusto,,0,"23,269,284","414,051,052"
Aloe vera,,Parque Periurbano,Parque Vega de Triana,TRIANA OESTE,,Triana,Arbusto,,0,"23,248,653","414,053,996"
ESPECIE ARBUSTO,ALTURA,TIPOLOGÍA,UG,BARRIO,,DISTRITO,ELEMENTO,FECHAPLANT,CMARRAS,X,Y
Aloe vera,06,Parque Periurbano,Parque Vega de Triana,TRIANA OESTE,,Triana,Arbusto,,0,"23,279,943","414,052,486"
Aloe vera,06,Parque Periurbano,Parque Vega de Triana,TRIANA OESTE,,Triana,Arbusto,,0,"23,279,734","414,052,268"
Aloe vera,02,Parque Periurbano,Parque Vega de Triana,TRIANA OESTE,,Triana,Arbusto,,0,"23,278,747","414,050,026"
Aloe vera,03,Parque Periurbano,Parque Vega de Triana,TRIANA OESTE,,Triana,Arbusto,,0,"23,278,817","414,050,367"
Aloe vera,07,Parque Periurbano,Parque Vega de Triana,TRIANA OESTE,,Triana,Arbusto,,0,"23,253,289","414,052,558"
Aloe vera,05,Plaza o Jardín,"DE LAS TENDILLAS, JARDINES PLAZA",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,128,460","414,404,016"
Aloe vera,10,Plaza o Jardín,"DE LAS MONJAS, JARDINES PLAZA",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,120,375","414,417,679"
